machine,year,month,period,avgTemp,rainfall,pred_rental_count,source
결속볏짚절단기(농업용트랙터),2026,1,1~10일,0.5,6.838709677419354,0.013333333333333334,predicted_model
결속볏짚절단기(농업용트랙터),2026,1,11~20일,0.5,6.838709677419354,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2026,1,21~말일,0.5,7.52258064516129,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2026,2,1~10일,1.2,21.535714285714285,0.09333333333333334,predicted_model
결속볏짚절단기(농업용트랙터),2026,2,11~20일,1.2,21.535714285714285,0.07,predicted_model
결속볏짚절단기(농업용트랙터),2026,2,21~말일,1.2,17.228571428571428,0.07333333333333333,predicted_model
결속볏짚절단기(농업용트랙터),2026,3,1~10일,6.0,38.193548387096776,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,3,11~20일,6.0,38.193548387096776,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,3,21~말일,6.0,42.012903225806454,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,4,1~10일,10.1,21.46666666666667,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2026,4,11~20일,10.1,21.46666666666667,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,4,21~말일,10.1,21.46666666666667,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,5,1~10일,16.8,4.258064516129032,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,5,11~20일,16.8,4.258064516129032,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,5,21~말일,16.8,4.683870967741935,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,6,1~10일,21.5,27.333333333333336,0.09,predicted_model
결속볏짚절단기(농업용트랙터),2026,6,11~20일,21.5,27.333333333333336,0.13333333333333333,predicted_model
결속볏짚절단기(농업용트랙터),2026,6,21~말일,21.5,27.333333333333336,0.12666666666666668,predicted_model
결속볏짚절단기(농업용트랙터),2026,7,1~10일,25.3,52.58064516129032,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2026,7,11~20일,25.3,52.58064516129032,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,7,21~말일,25.3,57.83870967741935,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,8,1~10일,27.9,98.03225806451613,0.01,predicted_model
결속볏짚절단기(농업용트랙터),2026,8,11~20일,27.9,98.03225806451613,0.01,predicted_model
결속볏짚절단기(농업용트랙터),2026,8,21~말일,27.9,107.83548387096774,0.01,predicted_model
결속볏짚절단기(농업용트랙터),2026,9,1~10일,22.3,40.199999999999996,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,9,11~20일,22.3,40.199999999999996,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,9,21~말일,22.3,40.199999999999996,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,10,1~10일,15.8,40.38709677419355,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,10,11~20일,15.8,40.38709677419355,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,10,21~말일,15.8,44.42580645161291,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2026,11,1~10일,9.4,19.166666666666668,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2026,11,11~20일,9.4,19.166666666666668,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2026,11,21~말일,9.4,19.166666666666668,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2026,12,1~10일,0.9,22.161290322580648,0.013333333333333334,predicted_model
결속볏짚절단기(농업용트랙터),2026,12,11~20일,0.9,22.161290322580648,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2026,12,21~말일,0.9,24.37741935483871,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2027,1,1~10일,0.9,9.806451612903226,0.013333333333333334,predicted_model
결속볏짚절단기(농업용트랙터),2027,1,11~20일,0.9,9.806451612903226,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2027,1,21~말일,0.9,10.787096774193548,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2027,2,1~10일,1.7,21.67857142857143,0.27,predicted_model
결속볏짚절단기(농업용트랙터),2027,2,11~20일,1.7,21.67857142857143,0.22333333333333333,predicted_model
결속볏짚절단기(농업용트랙터),2027,2,21~말일,1.7,17.342857142857145,0.22333333333333333,predicted_model
결속볏짚절단기(농업용트랙터),2027,3,1~10일,7.8,44.19354838709677,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,3,11~20일,7.8,44.19354838709677,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,3,21~말일,7.8,48.61290322580645,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,4,1~10일,11.3,41.03333333333333,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,4,11~20일,11.3,41.03333333333333,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,4,21~말일,11.3,41.03333333333333,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,5,1~10일,16.5,5.193548387096775,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,5,11~20일,16.5,5.193548387096775,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,5,21~말일,16.5,5.7129032258064525,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,6,1~10일,20.4,59.86666666666666,0.03,predicted_model
결속볏짚절단기(농업용트랙터),2027,6,11~20일,20.4,59.86666666666666,0.07,predicted_model
결속볏짚절단기(농업용트랙터),2027,6,21~말일,20.4,59.86666666666666,0.06333333333333334,predicted_model
결속볏짚절단기(농업용트랙터),2027,7,1~10일,25.3,58.516129032258064,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2027,7,11~20일,25.3,58.516129032258064,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,7,21~말일,25.3,64.36774193548388,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,8,1~10일,26.6,69.3225806451613,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,8,11~20일,26.6,69.3225806451613,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,8,21~말일,26.6,76.25483870967743,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,9,1~10일,22.7,36.7,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,9,11~20일,22.7,36.7,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,9,21~말일,22.7,36.7,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,10,1~10일,16.0,22.483870967741936,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,10,11~20일,16.0,22.483870967741936,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,10,21~말일,16.0,24.73225806451613,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,11,1~10일,10.6,29.766666666666666,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,11,11~20일,10.6,29.766666666666666,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,11,21~말일,10.6,29.766666666666666,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,12,1~10일,3.6,14.193548387096776,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2027,12,11~20일,3.6,14.193548387096776,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2027,12,21~말일,3.6,15.612903225806452,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,1,1~10일,2.5,23.193548387096776,0.013333333333333334,predicted_model
결속볏짚절단기(농업용트랙터),2028,1,11~20일,2.5,23.193548387096776,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2028,1,21~말일,2.5,25.51290322580645,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,2,1~10일,1.2,7.551724137931034,0.09666666666666666,predicted_model
결속볏짚절단기(농업용트랙터),2028,2,11~20일,1.2,7.551724137931034,0.07,predicted_model
결속볏짚절단기(농업용트랙터),2028,2,21~말일,1.2,6.796551724137931,0.07,predicted_model
결속볏짚절단기(농업용트랙터),2028,3,1~10일,7.2,7.064516129032258,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2028,3,11~20일,7.2,7.064516129032258,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,3,21~말일,7.2,7.7709677419354835,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,4,1~10일,11.6,33.733333333333334,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,4,11~20일,11.6,33.733333333333334,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,4,21~말일,11.6,33.733333333333334,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,5,1~10일,17.9,0.12903225806451613,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,5,11~20일,17.9,0.12903225806451613,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,5,21~말일,17.9,0.14193548387096774,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,6,1~10일,22.8,13.433333333333334,0.08666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2028,6,11~20일,22.8,13.433333333333334,0.11,predicted_model
결속볏짚절단기(농업용트랙터),2028,6,21~말일,22.8,13.433333333333334,0.10333333333333333,predicted_model
결속볏짚절단기(농업용트랙터),2028,7,1~10일,26.8,64.19354838709677,0.01,predicted_model
결속볏짚절단기(농업용트랙터),2028,7,11~20일,26.8,64.19354838709677,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,7,21~말일,26.8,70.61290322580645,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,8,1~10일,27.3,67.16129032258064,0.41,predicted_model
결속볏짚절단기(농업용트랙터),2028,8,11~20일,27.3,67.16129032258064,0.4066666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2028,8,21~말일,27.3,73.87741935483871,0.4066666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2028,9,1~10일,21.8,56.166666666666664,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2028,9,11~20일,21.8,56.166666666666664,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2028,9,21~말일,21.8,56.166666666666664,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2028,10,1~10일,14.7,18.225806451612904,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2028,10,11~20일,14.7,18.225806451612904,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2028,10,21~말일,14.7,20.048387096774192,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,11,1~10일,7.4,26.233333333333334,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,11,11~20일,7.4,26.233333333333334,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,11,21~말일,7.4,26.233333333333334,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2028,12,1~10일,2.2,9.580645161290322,0.043333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2028,12,11~20일,2.2,9.580645161290322,0.016666666666666666,predicted_model
결속볏짚절단기(농업용트랙터),2028,12,21~말일,2.2,10.538709677419355,0.016666666666666666,predicted_model
결속볏짚절단기(농업용트랙터),2029,1,1~10일,-2.5,34.225806451612904,0.01,predicted_model
결속볏짚절단기(농업용트랙터),2029,1,11~20일,-2.5,34.225806451612904,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2029,1,21~말일,-2.5,37.648387096774194,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2029,2,1~10일,1.4,6.535714285714286,0.09666666666666666,predicted_model
결속볏짚절단기(농업용트랙터),2029,2,11~20일,1.4,6.535714285714286,0.07,predicted_model
결속볏짚절단기(농업용트랙터),2029,2,21~말일,1.4,5.228571428571429,0.07,predicted_model
결속볏짚절단기(농업용트랙터),2029,3,1~10일,7.0,17.2258064516129,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2029,3,11~20일,7.0,17.2258064516129,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2029,3,21~말일,7.0,18.94838709677419,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2029,4,1~10일,10.5,60.699999999999996,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,4,11~20일,10.5,60.699999999999996,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,4,21~말일,10.5,60.699999999999996,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,5,1~10일,16.6,0.8387096774193549,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,5,11~20일,16.6,0.8387096774193549,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,5,21~말일,16.6,0.9225806451612903,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,6,1~10일,22.3,113.06666666666666,0.023333333333333334,predicted_model
결속볏짚절단기(농업용트랙터),2029,6,11~20일,22.3,113.06666666666666,0.04666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2029,6,21~말일,22.3,113.06666666666666,0.04,predicted_model
결속볏짚절단기(농업용트랙터),2029,7,1~10일,27.4,48.96774193548388,0.5066666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2029,7,11~20일,27.4,48.96774193548388,0.4,predicted_model
결속볏짚절단기(농업용트랙터),2029,7,21~말일,27.4,53.86451612903227,0.47333333333333333,predicted_model
결속볏짚절단기(농업용트랙터),2029,8,1~10일,27.8,106.19354838709677,0.02,predicted_model
결속볏짚절단기(농업용트랙터),2029,8,11~20일,27.8,106.19354838709677,0.016666666666666666,predicted_model
결속볏짚절단기(농업용트랙터),2029,8,21~말일,27.8,116.81290322580645,0.016666666666666666,predicted_model
결속볏짚절단기(농업용트랙터),2029,9,1~10일,22.0,69.06666666666666,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2029,9,11~20일,22.0,69.06666666666666,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2029,9,21~말일,22.0,69.06666666666666,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2029,10,1~10일,14.9,5.580645161290323,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,10,11~20일,14.9,5.580645161290323,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,10,21~말일,14.9,6.138709677419355,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,11,1~10일,9.1,15.2,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2029,11,11~20일,9.1,15.2,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,11,21~말일,9.1,15.2,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,12,1~10일,4.1,21.32258064516129,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,12,11~20일,4.1,21.32258064516129,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2029,12,21~말일,4.1,23.454838709677414,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,1,1~10일,0.4,23.70967741935484,0.01,predicted_model
결속볏짚절단기(농업용트랙터),2030,1,11~20일,0.4,23.70967741935484,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2030,1,21~말일,0.4,26.080645161290324,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2030,2,1~10일,2.4,12.357142857142858,0.03666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2030,2,11~20일,2.4,12.357142857142858,0.013333333333333334,predicted_model
결속볏짚절단기(농업용트랙터),2030,2,21~말일,2.4,9.885714285714286,0.01,predicted_model
결속볏짚절단기(농업용트랙터),2030,3,1~10일,4.1,13.774193548387096,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2030,3,11~20일,4.1,13.774193548387096,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,3,21~말일,4.1,15.151612903225807,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,4,1~10일,10.2,18.566666666666666,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2030,4,11~20일,10.2,18.566666666666666,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2030,4,21~말일,10.2,18.566666666666666,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2030,5,1~10일,16.7,62.29032258064515,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,5,11~20일,16.7,62.29032258064515,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,5,21~말일,16.7,68.51935483870967,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,6,1~10일,22.4,6.166666666666667,0.03333333333333333,predicted_model
결속볏짚절단기(농업용트랙터),2030,6,11~20일,22.4,6.166666666666667,0.04666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2030,6,21~말일,22.4,6.166666666666667,0.04,predicted_model
결속볏짚절단기(농업용트랙터),2030,7,1~10일,26.2,86.51612903225805,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2030,7,11~20일,26.2,86.51612903225805,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,7,21~말일,26.2,95.16774193548386,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,8,1~10일,25.5,84.12903225806453,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,8,11~20일,25.5,84.12903225806453,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,8,21~말일,25.5,92.54193548387099,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,9,1~10일,20.8,21.733333333333334,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,9,11~20일,20.8,21.733333333333334,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,9,21~말일,20.8,21.733333333333334,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,10,1~10일,16.9,55.677419354838705,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,10,11~20일,16.9,55.677419354838705,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,10,21~말일,16.9,61.24516129032258,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,11,1~10일,10.4,8.533333333333333,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2030,11,11~20일,10.4,8.533333333333333,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,11,21~말일,10.4,8.533333333333333,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,12,1~10일,3.5,9.870967741935484,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2030,12,11~20일,3.5,9.870967741935484,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2030,12,21~말일,3.5,10.858064516129033,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,1,1~10일,1.9,21.451612903225804,0.34,predicted_model
결속볏짚절단기(농업용트랙터),2031,1,11~20일,1.9,21.451612903225804,0.31,predicted_model
결속볏짚절단기(농업용트랙터),2031,1,21~말일,1.9,23.596774193548384,0.30666666666666664,predicted_model
결속볏짚절단기(농업용트랙터),2031,2,1~10일,4.1,6.571428571428571,0.02666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2031,2,11~20일,4.1,6.571428571428571,0.013333333333333334,predicted_model
결속볏짚절단기(농업용트랙터),2031,2,21~말일,4.1,5.257142857142857,0.01,predicted_model
결속볏짚절단기(농업용트랙터),2031,3,1~10일,7.6,11.451612903225808,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2031,3,11~20일,7.6,11.451612903225808,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,3,21~말일,7.6,12.596774193548388,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,4,1~10일,11.6,14.133333333333333,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2031,4,11~20일,11.6,14.133333333333333,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,4,21~말일,11.6,14.133333333333333,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,5,1~10일,17.0,25.999999999999996,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,5,11~20일,17.0,25.999999999999996,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,5,21~말일,17.0,28.599999999999994,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,6,1~10일,22.0,124.23333333333333,0.06,predicted_model
결속볏짚절단기(농업용트랙터),2031,6,11~20일,22.0,124.23333333333333,0.1,predicted_model
결속볏짚절단기(농업용트랙터),2031,6,21~말일,22.0,124.23333333333333,0.09333333333333334,predicted_model
결속볏짚절단기(농업용트랙터),2031,7,1~10일,24.7,141.83870967741936,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2031,7,11~20일,24.7,141.83870967741936,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,7,21~말일,24.7,156.0225806451613,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,8,1~10일,25.7,146.70967741935485,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,8,11~20일,25.7,146.70967741935485,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,8,21~말일,25.7,161.38064516129032,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,9,1~10일,22.3,129.23333333333335,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,9,11~20일,22.3,129.23333333333335,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,9,21~말일,22.3,129.23333333333335,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,10,1~10일,17.7,22.032258064516128,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,10,11~20일,17.7,22.032258064516128,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,10,21~말일,17.7,24.23548387096774,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,11,1~10일,11.6,17.666666666666664,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2031,11,11~20일,11.6,17.666666666666664,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2031,11,21~말일,11.6,17.666666666666664,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2031,12,1~10일,2.5,15.935483870967742,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2031,12,11~20일,2.5,15.935483870967742,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2031,12,21~말일,2.5,17.529032258064515,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2032,1,1~10일,0.2,13.516129032258064,0.013333333333333334,predicted_model
결속볏짚절단기(농업용트랙터),2032,1,11~20일,0.2,13.516129032258064,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2032,1,21~말일,0.2,14.86774193548387,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2032,2,1~10일,1.1,4.827586206896552,0.07666666666666666,predicted_model
결속볏짚절단기(농업용트랙터),2032,2,11~20일,1.1,4.827586206896552,0.05,predicted_model
결속볏짚절단기(농업용트랙터),2032,2,21~말일,1.1,4.344827586206897,0.05,predicted_model
결속볏짚절단기(농업용트랙터),2032,3,1~10일,8.9,71.19354838709677,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,3,11~20일,8.9,71.19354838709677,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,3,21~말일,8.9,78.31290322580645,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,4,1~10일,12.0,41.5,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,4,11~20일,12.0,41.5,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,4,21~말일,12.0,41.5,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,5,1~10일,16.9,82.93548387096776,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,5,11~20일,16.9,82.93548387096776,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,5,21~말일,16.9,91.22903225806454,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,6,1~10일,21.6,64.0,0.043333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2032,6,11~20일,21.6,64.0,0.08333333333333333,predicted_model
결속볏짚절단기(농업용트랙터),2032,6,21~말일,21.6,64.0,0.07666666666666666,predicted_model
결속볏짚절단기(농업용트랙터),2032,7,1~10일,25.4,120.96774193548387,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2032,7,11~20일,25.4,120.96774193548387,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,7,21~말일,25.4,133.06451612903226,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,8,1~10일,26.1,104.6774193548387,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,8,11~20일,26.1,104.6774193548387,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,8,21~말일,26.1,115.14516129032258,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,9,1~10일,21.4,34.53333333333333,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,9,11~20일,21.4,34.53333333333333,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,9,21~말일,21.4,34.53333333333333,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,10,1~10일,14.7,45.387096774193544,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,10,11~20일,14.7,45.387096774193544,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,10,21~말일,14.7,49.9258064516129,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,11,1~10일,8.6,17.9,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2032,11,11~20일,8.6,17.9,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2032,11,21~말일,8.6,17.9,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2032,12,1~10일,3.4,20.258064516129032,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,12,11~20일,3.4,20.258064516129032,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2032,12,21~말일,3.4,22.283870967741937,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2033,1,1~10일,2.1,12.483870967741936,0.07,predicted_model
결속볏짚절단기(농업용트랙터),2033,1,11~20일,2.1,12.483870967741936,0.04,predicted_model
결속볏짚절단기(농업용트랙터),2033,1,21~말일,2.1,13.732258064516131,0.03666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2033,2,1~10일,2.8,17.571428571428573,0.02666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2033,2,11~20일,2.8,17.571428571428573,0.01,predicted_model
결속볏짚절단기(농업용트랙터),2033,2,21~말일,2.8,14.057142857142859,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2033,3,1~10일,7.9,45.41935483870968,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2033,3,11~20일,7.9,45.41935483870968,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2033,3,21~말일,7.9,49.961290322580645,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2033,4,1~10일,10.2,8.866666666666667,0.006666666666666667,predicted_model
결속볏짚절단기(농업용트랙터),2033,4,11~20일,10.2,8.866666666666667,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2033,4,21~말일,10.2,8.866666666666667,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2033,5,1~10일,15.8,19.096774193548388,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2033,5,11~20일,15.8,19.096774193548388,0.0033333333333333335,predicted_model
결속볏짚절단기(농업용트랙터),2033,5,21~말일,15.8,21.006451612903227,0.0,predicted_model
결속볏짚절단기(농업용트랙터),2033,6,1~10일,21.8,65.5,0.06,predicted_model
결속볏짚절단기(농업용트랙터),2033,6,11~20일,21.8,65.5,0.1,predicted_model
결속볏짚절단기(농업용트랙터),2033,6,21~말일,21.8,65.5,0.09333333333333334,predicted_model
